Unique_ID,RSI_Site,Time,Vehicle_Type ,Vehicle_Occupancy,Origin_Postcode,Origin_Purpose,Destination_Postcode,Destination_Purpose,OriginX,OriginY,DestinationX,DestinationY,BlackcatOrig,BlackCatDest
833,C2,9:30,CAR / TAXI,1,PE283LE,HOME,CB30ET,WORK,536523,275020,545350,257534,32843,33131
834,C2,9:30,CAR / TAXI,1,CB238SD,HOME,CB30ET,WORK,537513,263255,542207,259234,33303,32771
835,C2,9:30,CAR / TAXI,1,CB224SF,HOME,CB21TN,WORK,547830,245932,544356,254570,60307,33121
836,C2,9:30,CAR / TAXI,2,PE296UU,HOME,CB30EX,WORK,522773,272554,542683,259323,32863,32752
837,C2,9:30,CAR / TAXI,1,NN126RJ,HOME,CB30DX,WORK,469329,247306,543719,259457,65072,32752
838,C2,9:30,CAR / TAXI,1,CB238AL,HOME,CB21TP,WORK,539581,260631,544775,258848,33151,32753
839,C2,9:30,CAR / TAXI,1,CB236HR,HOME,CB23NA,WORK,532221,259802,545034,258405,33284,32772
840,C2,9:30,CAR / TAXI,1,CB236AE,WORK,CB39DZ,WORK,532303,259226,544272,258045,33282,32771
841,C2,9:30,OGV 1,1,CB233GY,WORK,CB40HH,WORK,529098,262212,547053,261137,33264,32732
842,C2,9:30,CAR / TAXI,1,CM234HE,HOME,CB23NA,WORK,547805,220615,545034,258405,60091,32772
843,C2,9:30,CAR / TAXI,1,CB233QA,HOME,CB23NA,SHOPPING,528800,262434,545034,258405,33264,32772
844,C2,9:30,CAR / TAXI,1,CB236ES,HOME,CB43NP,WORK,531172,259764,544553,259954,33281,32721
845,C2,9:30,CAR / TAXI,1,CB63AX,HOME,CB39DR,WORK,553085,280399,544117,258392,60303,32771
846,C2,10:00,CAR / TAXI,1,CB236AR,HOME,CB30EL,WORK,532925,259698,543360,259111,33282,32771
847,C2,10:00,CAR / TAXI,1,CB225JU,HOME,CB43JD,WORK,545314,253758,544981,257059,33111,33131
848,C2,10:00,CAR / TAXI,1,CB232RL,HOME,CB21PZ,WORK,535896,256040,545944,258339,33318,32781
849,C2,10:00,CAR / TAXI,2,MK417RZ,HOME,CB23NA,SHOPPING,504630,250619,545034,258405,32371,32772
850,C2,10:00,LGV,1,CB238AT,WORK,CB43AX,WORK,537061,260302,545223,259407,33304,32741
851,C2,10:00,CAR / TAXI,2,GU315AZ,HOME,CB30EX,EDUCATION,478039,123194,542683,259323,80458,32752
852,C2,10:00,CAR / TAXI,1,CB237GY,HOME,CB13ER,OTHER,540499,258566,546714,258606,33152,32781
853,C2,10:00,CAR / TAXI,2,AL86TB,HOME,CB58BL,EDUCATION,522963,212317,545181,258886,60104,32772
854,C2,10:30,CAR / TAXI,1,SG12AJ,HOME,CB30FD,WORK,522690,225463,543016,259025,60115,32771
855,C2,10:30,CAR / TAXI,1,RG46SY,HOME,CB30EX,VISIT FRIENDS,475547,174292,542683,259323,80892,32752
856,C2,10:30,CAR / TAXI,1,CB237PP,SHOPPING,CB30EN,HOME,540614,258593,546092,256570,33152,32712
857,C2,10:30,CAR / TAXI,1,CB237GY,HOME,CB23NA,SHOPPING,540499,258566,546714,258606,33152,32781
858,C2,10:30,CAR / TAXI,1,PE73WU,HOME,CB30EX,WORK,519066,292895,542683,259323,60304,32752
859,C2,10:30,CAR / TAXI,1,CA65UE,HOME,CB30DT,WORK,337907,568703,543574,259678,10002,32752
860,C2,11:00,CAR / TAXI,1,CB237ZJ,HOME,CB23DS,SHOPPING,534902,258261,545174,258258,33319,32772
861,C2,11:00,CAR / TAXI,1,CB29FT,SHOPPING,CB30DT,HOME,544356,254570,556258,246991,33121,60295
862,C2,11:00,CAR / TAXI,2,MK427FE,HOME,CB23BJ,SHOPPING,504540,247982,545091,258327,32394,32772
863,C2,11:00,CAR / TAXI,3,CB225JT,REC / LEISURE,CB30NL,HOME,545654,253538,545968,258899,33111,32773
864,C2,11:00,CAR / TAXI,1,CB236BF,HOME,CB23BJ,SHOPPING,532456,259417,545091,258327,33282,32772
865,C2,11:00,CAR / TAXI,2,SG189SH,HOME,CB23NA,SHOPPING,518730,239951,545034,258405,31851,32772
866,C2,11:00,CAR / TAXI,2,CB237QJ,SHOPPING,CB43LY,HOME,537410,259607,542683,259323,33332,32752
867,C2,11:00,CAR / TAXI,2,SG191BT,HOME,CB23NA,SHOPPING,516604,249996,545034,258405,31801,32772
868,C2,11:00,CAR / TAXI,1,W140LH,HOME,CB21HT,VISIT FRIENDS,524033,179318,545584,257487,70185,33131
869,C2,11:00,CAR / TAXI,2,CM170BP,HOME,CB30ET,SHOPPING,547017,211439,542207,259234,60706,32771
870,C2,11:00,CAR / TAXI,1,CB238BA,WORK,CB41ER,PERSONAL BUSINESS,535623,261493,545563,259541,33311,32741
871,C2,11:00,CAR / TAXI,2,CB233PP,HOME,CB30EX,SHOPPING,530722,258026,546096,252173,33291,33111
872,C2,11:00,CAR / TAXI,2,PE196PE,HOME,CB30EX,PERSONAL BUSINESS,518846,262444,542683,259323,32903,32752
873,C2,11:00,CAR / TAXI,1,PE196RF,HOME,CB17DY,WORK,520912,263753,546171,256810,33231,32712
874,C2,11:00,CAR / TAXI,2,CB232TT,HOME,CB23NB,PERSONAL BUSINESS,533103,255807,545091,258327,33294,32772
875,C2,11:00,CAR / TAXI,1,SG80JB,HOME,CB23NA,WORK,528099,244225,545034,258405,33412,32772
876,C2,11:00,CAR / TAXI,2,PE280JJ,HOME,CB23NA,SHOPPING,509470,268123,545034,258405,32934,32772
877,C2,11:00,CAR / TAXI,2,CB237UE,HOME,CB23NA,VISIT FRIENDS,534900,258621,545034,258405,33312,32772
878,C2,11:00,CAR / TAXI,1,NN144BW,HOME,CB30EX,OTHER,496041,274951,542683,259323,65030,32752
879,C2,11:00,CAR / TAXI,2,PE262UH,HOME,CB23DS,SHOPPING,528673,289399,545174,258258,60304,32772
880,C2,11:00,CAR / TAXI,2,CB235DQ,HOME,CB30EX,SHOPPING,531479,259525,545753,256813,33283,33132
881,C2,11:00,CAR / TAXI,1,MK401RW,HOME,CB41YG,PERSONAL BUSINESS,505137,249631,545205,259648,32382,32741
882,C2,11:00,CAR / TAXI,1,CB237QJ,WORK,CB41YG,WORK,537410,259607,542683,259323,33332,32752
883,C2,11:00,CAR / TAXI,1,SG86LG,WORK,CB43EY,HOME,537394,246352,544410,262708,33421,33013
884,C2,11:00,OGV 1,7,SG86DG,HOME,CB30EX,PERSONAL BUSINESS,537154,243581,542683,259323,33101,32752
885,C2,11:00,CAR / TAXI,1,CB237PN,HOME,CB21TP,WORK,540844,258791,544775,258848,33152,32753
886,C2,11:00,CAR / TAXI,2,SG89ES,HOME,CB41ER,WORK,535919,240170,545563,259541,30903,32741
887,C2,11:00,CAR / TAXI,1,CB237DB,HOME,CB30EX,PERSONAL BUSINESS,538542,256556,545576,257887,33316,33131
888,C2,11:00,CAR / TAXI,2,RH80TY,HOME,CB23BJ,VISIT FRIENDS,540642,153179,545091,258327,80076,32772
889,C2,11:00,CAR / TAXI,1,CB233RE,HOME,CB30EX,PERSONAL BUSINESS,528747,262836,546549,255140,33266,32702
890,C2,11:00,CAR / TAXI,1,CB245NQ,WORK,CB30EL,WORK,537482,270426,543360,259111,33001,32771
891,C2,11:00,CAR / TAXI,1,SG85TQ,HOME,CB13LB,WORK,535972,250138,545937,257344,32947,32781
892,C2,11:00,CAR / TAXI,1,CB39NY,HOME,CB30EX,WORK,542740,255720,542683,259323,33162,32752
893,C2,11:00,CAR / TAXI,1,MK416AQ,HOME,CB30EX,PERSONAL BUSINESS,502847,252505,496540,242860,32442,31941
894,C2,11:00,CAR / TAXI,1,SG87DR,HOME,CB23BJ,SHOPPING,535985,241864,545654,253538,30902,33111
895,C2,11:30,CAR / TAXI,1,PE275PL,WORK,CB21GG,PERSONAL BUSINESS,531200,271505,545320,258156,32842,32772
896,C2,11:30,CAR / TAXI,2,GU254SR,HOME,CB21RL,WORK,500315,168151,544725,258183,80049,32771
897,C2,11:30,CAR / TAXI,2,PE92HX,HOME,CB23BJ,VISIT FRIENDS,503241,307174,545091,258327,65005,32772
898,C2,11:30,CAR / TAXI,1,PE196TN,HOME,CB23NA,SHOPPING,527306,259620,545034,258405,33253,32772
899,C2,11:30,CAR / TAXI,1,PE198HW,WORK,CB30QH,WORK,517230,258900,542180,263151,33174,33141
900,C2,11:30,CAR / TAXI,2,MK442EY,HOME,CB23NA,VISIT FRIENDS,509043,257874,545034,258405,32403,32772
901,C2,11:30,CAR / TAXI,2,CB235FJ,HOME,CB23NA,SHOPPING,531925,259010,545034,258405,33283,32772
902,C2,11:30,CAR / TAXI,2,BS405PL,HOME,CB21TL,OTHER,347244,164255,544652,258405,20016,32753
903,C2,11:30,CAR / TAXI,4,CB80SE,HOME,CB30EX,EDUCATION,562895,254772,544501,257777,60282,32771
904,C2,11:30,CAR / TAXI,3,CB236AR,HOME,CB23NA,SHOPPING,532925,259698,543360,259111,33282,32771
905,C2,11:30,CAR / TAXI,1,CB237PY,HOME,CB43JD,SHOPPING,541246,258728,544109,257864,33152,32771
906,C2,11:30,CAR / TAXI,1,CB233NY,HOME,CB30EX,SHOPPING,528682,262905,542683,259323,33266,32752
907,C2,11:30,CAR / TAXI,1,LE131DD,HOME,CB41XE,WORK,475991,319938,545814,260147,65006,32741
908,C2,11:30,LGV,1,CB233GY,WORK,CB21EP,WORK,529098,262212,547053,261137,33264,32732
909,C2,11:30,CAR / TAXI,2,CB237DT,HOME,CB23NA,SHOPPING,537754,256009,551559,260029,13311,32961
910,C2,11:30,CAR / TAXI,2,CB237EH,HOME,CB23NA,PERSONAL BUSINESS,537890,256034,544356,254570,13311,33121
911,C2,11:30,CAR / TAXI,1,PE196TH,HOME,CB30EX,SHOPPING,527054,259296,542683,259323,33253,32752
912,C2,11:30,CAR / TAXI,1,CB237EY,SHOPPING,CB30EU,HOME,540871,255735,545085,258253,33161,32772
913,C2,11:30,CAR / TAXI,2,SN40DD,HOME,CB17ED,WORK,420931,182757,546311,257112,20003,32712
914,C2,11:30,CAR / TAXI,1,CB29FT,SHOPPING,CB43DB,HOME,544356,254570,556258,246991,33121,60295
915,C2,11:30,CAR / TAXI,1,CB237EQ,HOME,CB30EX,PERSONAL BUSINESS,538006,256060,546350,258444,13311,32781
916,C2,11:30,CAR / TAXI,2,CB237PS,HOME,CB23DT,SHOPPING,540667,258706,545085,258253,33152,32772
917,C2,11:30,CAR / TAXI,1,CB237XQ,HOME,CB23NA,OTHER,537088,259504,545034,258405,33332,32772
918,C2,11:30,CAR / TAXI,1,CB225HJ,HOME,CB23AR,SHOPPING,544886,251647,545912,258030,33094,32781
919,C2,11:30,LGV,1,CB101SP,HOME,CB30DT,WORK,549471,244077,545306,256794,60307,33132
920,C2,11:30,CAR / TAXI,2,CB237PU,HOME,CB19HZ,WORK,540798,258656,548672,256402,33152,32713
921,C2,11:30,CAR / TAXI,1,CB233PQ,HOME,CB30EX,WORK,530358,258382,545091,258327,33291,32772
922,C2,11:30,CAR / TAXI,2,CB237DZ,VISIT FRIENDS,CB41YP,HOME,538185,256015,545894,258829,33317,32773
923,C2,11:30,CAR / TAXI,1,SG193JA,HOME,CB11NE,VISIT FRIENDS,528707,250558,545163,258398,32946,32772
924,C2,11:30,LGV,1,SG85HN,WORK,CB41LD,WORK,534588,241266,545528,259824,30901,32741
925,C2,11:30,CAR / TAXI,1,CB237BN,VISIT FRIENDS,CB30EY,HOME,539543,256191,545482,256908,33317,33132
926,C2,11:30,CAR / TAXI,1,PE195RA,HOME,CB30EX,OTHER,522158,266158,542683,259323,32918,32752
927,C2,11:30,CAR / TAXI,1,PE275JN,WORK,CB43DB,HOME,531729,271425,544707,259509,32842,32721
928,C2,11:30,CAR / TAXI,2,PO139RW,HOME,CB42PA,OTHER,458226,101196,546462,261178,80699,32731
929,C2,11:30,CAR / TAXI,4,EX26AA,HOME,CB39ET,OTHER,293229,91228,544581,258063,20012,32771
930,C2,11:30,CAR / TAXI,2,CB236EY,SHOPPING,IP288FW,HOME,531962,259633,570552,270541,33283,60536
931,C2,11:30,CAR / TAXI,2,MK437HX,HOME,CB30EX,SHOPPING,500534,257515,503278,247012,32462,32344
932,C2,11:30,CAR / TAXI,1,SG14QN,WORK,CB40DW,VISIT FRIENDS,525887,226471,500935,251671,60052,32361
933,C2,11:30,CAR / TAXI,2,CB237AD,HOME,CB43LX,HOME,540708,255148,544031,260409,33153,32751
934,C2,12:00,CAR / TAXI,1,CB237PW,WORK,CB215HW,HOME,540516,258707,546120,256352,33152,32701
935,C2,12:00,CAR / TAXI,2,CB238TE,OTHER,CB41ER,OTHER,537428,263095,545091,258327,33303,32772
936,C2,12:00,CAR / TAXI,1,CB236ED,HOME,CB41GL,WORK,535325,259321,547139,260745,33312,32732
937,C2,12:00,CAR / TAXI,2,TN91RF,WORK,CB23NA,OTHER,559272,146316,545034,258405,80206,32772
938,C2,12:00,LGV,1,WS138RZ,WORK,CB23NA,WORK,414782,311894,545034,258405,90022,32772
939,C2,12:00,CAR / TAXI,1,CB225HY,HOME,CB23NA,SHOPPING,544080,251864,548618,259312,33093,42971
940,C2,12:00,CAR / TAXI,2,PE195XA,HOME,CB30EX,SHOPPING,519140,267539,504969,249966,32914,32382
941,C2,12:00,LGV,1,CB238AE,WORK,CB23NA,OTHER,539364,261098,545034,258405,33151,32772
942,C2,12:00,CAR / TAXI,2,PE196AD,HOME,CB23BJ,SHOPPING,520319,261030,545091,258327,33233,32772
943,C2,12:00,CAR / TAXI,3,NW108ED,HOME,CB30EX,EDUCATION,520709,184191,542683,259323,70400,32752
944,C2,12:00,CAR / TAXI,1,CB238AB,VISIT FRIENDS,CB11JE,VISIT FRIENDS,539640,260604,545563,258308,33151,32772
945,C2,12:00,CAR / TAXI,1,SG75LE,WORK,CB30AJ,WORK,523773,238684,544477,259244,30271,32753
946,C2,12:00,CAR / TAXI,2,CB231JW,HOME,CB30EX,VISIT FRIENDS,540592,252176,544775,258848,33091,32753
947,C2,12:00,CAR / TAXI,1,CB101EH,HOME,CB23NA,VISIT FRIENDS,553908,238435,545034,258405,60680,32772
948,C2,12:00,CAR / TAXI,1,CB237DB,HOME,CB23NA,SHOPPING,538542,256556,545576,257887,33316,33131
949,C2,12:00,CAR / TAXI,4,PE196SD,HOME,CB21LY,OTHER,525824,262642,545576,257887,33232,33131
950,C2,12:00,LGV,1,PE196AD,WORK,CB17EB,OTHER,520319,261030,545091,258327,33233,32772
951,C2,12:00,CAR / TAXI,1,CB101NY,HOME,CB21LY,VISIT FRIENDS,550566,242520,547956,254186,60680,33111
952,C2,12:00,CAR / TAXI,1,CB215GT,HOME,CB30ET,WORK,552478,256927,546150,259882,32971,32732
953,C2,12:00,CAR / TAXI,1,KT146EW,HOME,CB30EX,WORK,504724,161567,542683,259323,80093,32752
954,C2,12:00,CAR / TAXI,1,CB237XN,WORK,CB12JB,WORK,537213,259275,545511,259400,33331,32741
955,C2,12:00,CAR / TAXI,1,W1J7AQ,WORK,CB30DL,OTHER,528625,180092,543203,260127,70021,32752
956,C2,12:00,CAR / TAXI,1,CB235BH,HOME,CB11PS,SHOPPING,531697,258996,545872,258653,33283,32773
957,C2,12:00,CAR / TAXI,2,SG193AG,HOME,CB11PS,SHOPPING,527362,255735,545092,257695,33242,32772
958,C2,12:00,CAR / TAXI,1,CB232TZ,WORK,CB30AP,WORK,531533,254756,544533,259283,33294,32753
959,C2,12:00,CAR / TAXI,1,CB237PP,SHOPPING,CB30EG,HOME,540614,258593,546092,256570,33152,32712
960,C2,12:30,CAR / TAXI,1,CB226SH,HOME,CB41RB,VISIT FRIENDS,540974,248899,546348,260174,33092,32732
961,C2,12:30,CAR / TAXI,1,CB237QG,SHOPPING,CB30DP,HOME,537593,259425,544821,258346,33332,32772
962,C2,12:30,CAR / TAXI,1,CB259JU,OTHER,CB30HB,WORK,549569,265730,546549,255140,32991,32702
963,C2,12:30,CAR / TAXI,1,PE196NX,HOME,CB30EX,SHOPPING,518641,262102,542683,259323,32903,32752
964,C2,12:30,CAR / TAXI,1,CB237DB,HOME,CB11LH,SHOPPING,538542,256556,545576,257887,33316,33131
965,C2,12:30,CAR / TAXI,1,BA11JT,WORK,CB30EX,WORK,375192,164606,542683,259323,20018,32752
966,C2,12:30,CAR / TAXI,1,MK404DQ,HOME,CB23AX,OTHER,503575,249848,545114,258358,32362,32772
967,C2,12:30,CAR / TAXI,5,SE192UH,HOME,CB30EX,OTHER,533639,170252,542683,259323,70896,32752
968,C2,12:30,CAR / TAXI,1,MK169DH,HOME,CB21PF,PERSONAL BUSINESS,487929,243461,545555,257646,81017,33131
969,C2,12:30,CAR / TAXI,2,CB237PP,SHOPPING,CB42DQ,HOME,540614,258593,546092,256570,33152,32712
970,C2,12:30,CAR / TAXI,1,CB237QS,OTHER,CB41QR,HOME,537377,258696,546549,255140,33331,32702
971,C2,12:30,CAR / TAXI,2,SG85QD,OTHER,CB43RH,HOME,534803,249855,545176,258019,32947,32772
972,C2,12:30,LGV,1,PE389AB,WORK,CB30EX,PERSONAL BUSINESS,561269,303074,542683,259323,60443,32752
973,C2,12:30,CAR / TAXI,1,CM28SY,HOME,CB21UJ,OTHER,569578,205146,544758,258938,60629,32772
974,C2,12:30,CAR / TAXI,1,CB224PN,WORK,CB43LN,WORK,547026,248198,548676,259255,60307,42971
975,C2,12:30,CAR / TAXI,1,CB29FT,WORK,CB30AP,WORK,544356,254570,556258,246991,33121,60295
976,C2,12:30,CAR / TAXI,2,CB237DU,EDUCATION,CB28DE,HOME,537565,255968,545398,258482,33314,32772
977,C2,12:30,CAR / TAXI,1,PE150BA,WORK,CB40FZ,OTHER,539767,298761,546832,261552,60337,32961
978,C2,12:30,CAR / TAXI,2,DT47SW,HOME,CB41JD,VISIT FRIENDS,368391,80331,545896,259414,20001,32741
979,C2,12:30,CAR / TAXI,3,CB234NS,HOME,CB23BJ,SHOPPING,533340,260907,545091,258327,33275,32772
980,C2,12:30,CAR / TAXI,1,SS67EA,OTHER,CB30EX,SHOPPING,580611,190758,542683,259323,60691,32752
981,C2,12:30,CAR / TAXI,2,CB236AZ,HOME,CB23BJ,SHOPPING,532329,259413,546128,252023,33284,33111
982,C2,12:30,CAR / TAXI,1,CB20QQ,PERSONAL BUSINESS,CB30DS,WORK,546549,255140,531287,259440,32702,33255
983,C2,12:30,CAR / TAXI,1,SG87SJ,VISIT FRIENDS,CB58NY,HOME,542028,245712,545115,257541,33102,33131
984,C2,12:30,CAR / TAXI,1,CB237EJ,HOME,CB43PB,VISIT FRIENDS,537885,255931,544356,254570,13311,33121
985,C2,12:30,CAR / TAXI,1,CB237PW,SHOPPING,CB30FD,WORK,540516,258707,546120,256352,33152,32701
986,C2,12:30,CAR / TAXI,1,CB236EA,WORK,CB30AP,WORK,531399,260061,549008,249431,33281,32981
987,C2,12:30,CAR / TAXI,1,NN188HY,HOME,CB30ET,WORK,486868,286462,542207,259234,65100,32771
988,C2,12:30,CAR / TAXI,2,CB237PW,VISIT FRIENDS,CB246AD,HOME,540516,258707,546120,256352,33152,32701
989,C2,12:30,CAR / TAXI,1,PE100BT,HOME,CB30EL,WORK,508783,318590,543360,259111,65001,32771
990,C2,12:30,CAR / TAXI,1,HA85PX,HOME,CB30DS,VISIT FRIENDS,518910,189939,543786,259274,71245,32753
991,C2,12:30,CAR / TAXI,1,CB236BP,HOME,CB17QQ,WORK,532000,259800,546714,258606,33283,32781
992,C2,12:30,CAR / TAXI,1,SG87TT,VISIT FRIENDS,CB42AL,HOME,542436,245735,545428,260400,33102,32741
993,C2,12:30,CAR / TAXI,2,PE196AP,HOME,CB30EX,OTHER,520272,260365,542683,259323,33233,32752
994,C2,13:00,CAR / TAXI,5,EH89AB,OTHER,CB23BJ,WORK,325948,673062,545091,258327,55001,32772
995,C2,13:00,CAR / TAXI,1,CB237AD,WORK,CB30DL,WORK,540708,255148,544031,260409,33153,32751
996,C2,13:00,CAR / TAXI,1,PE276NZ,HOME,CB11JJ,WORK,530475,273130,546549,255140,32841,32702
997,C2,13:00,CAR / TAXI,1,MK418BT,HOME,CB41DA,WORK,506148,251936,545851,259648,32357,32741
998,C2,13:00,CAR / TAXI,1,CB237DZ,SHOPPING,CB30HB,WORK,538185,256015,545894,258829,33317,32773
999,C2,13:00,CAR / TAXI,3,SG80RT,HOME,CB42QT,OTHER,530988,242865,545858,261790,33415,32961
1000,C2,13:00,CAR / TAXI,2,CB238AB,HOME,CB23BJ,SHOPPING,539640,260604,545563,258308,33151,32772
1001,C2,13:00,CAR / TAXI,1,CB225JW,HOME,CB30FZ,WORK,545278,253474,544296,259799,33111,32721
1002,C2,13:00,LGV,1,CB89EQ,WORK,CB30EX,WORK,568389,261770,542683,259323,60279,32752
1003,C2,13:00,CAR / TAXI,1,SG88SS,HOME,CB23BJ,VISIT FRIENDS,542562,239113,545091,258327,33103,32772
1004,C2,13:00,CAR / TAXI,1,PE196TG,HOME,CB30EX,WORK,527097,259778,545115,257541,33253,33131
1005,C2,13:00,CAR / TAXI,1,PE195RR,HOME,CB23BJ,SHOPPING,521901,267050,545091,258327,32918,32772
1006,C2,13:30,CAR / TAXI,1,CB243AH,WORK,CB30DS,WORK,541767,265048,543786,259274,33024,32753
1007,C2,13:30,CAR / TAXI,1,CB237QL,HOME,CB11JG,PERSONAL BUSINESS,536651,259680,543465,257569,33332,32771
1008,C2,13:30,CAR / TAXI,1,CB238AB,WORK,CB23EJ,WORK,539640,260604,545563,258308,33151,32772
1009,C2,13:30,CAR / TAXI,2,CB235AF,HOME,CB30EX,SHOPPING,535325,259321,546549,255140,33312,32702
1010,C2,13:30,LGV,1,CB227NX,WORK,CB42QT,OTHER,541916,251418,547081,258156,33092,32711
1011,C2,13:30,CAR / TAXI,1,CB223HZ,HOME,CB30ET,WORK,548162,249426,546549,255140,32981,32702
1012,C2,13:30,CAR / TAXI,1,CB237QA,HOME,CB23QJ,PERSONAL BUSINESS,537320,259440,544356,254570,33332,33121
1013,C2,13:30,CAR / TAXI,1,CB237XT,HOME,CB23QY,WORK,537368,258968,545042,254063,33331,33121
1014,C2,13:30,CAR / TAXI,3,CB237PG,PERSONAL BUSINESS,CB30EX,VISIT FRIENDS,541590,259460,544356,254570,32752,33121
1015,C2,13:30,CAR / TAXI,1,CB237PS,HOME,CB41JY,VISIT FRIENDS,540667,258706,545085,258253,33152,32772
1016,C2,13:30,OGV 1,2,BN11UU,WORK,CB23HU,WORK,531181,104477,545048,258707,80420,32772
1017,C2,13:30,CAR / TAXI,1,CB223AY,WORK,CB30PN,WORK,547659,254355,539957,285387,32702,60336
1018,C2,13:30,CAR / TAXI,1,SE61AX,HOME,CB43PE,HOME,539068,173665,545198,259920,70285,32741
1019,C2,13:30,CAR / TAXI,1,CB233UY,WORK,CB43DA,OTHER,528525,263102,544599,259514,33263,32721
1020,C2,13:30,CAR / TAXI,1,SG193BS,HOME,CB30EX,VISIT FRIENDS,524882,254645,542683,259323,33243,32752
1021,C2,13:30,CAR / TAXI,1,CB232RQ,HOME,CB23NA,SHOPPING,536266,256427,545034,258405,33314,32772
1022,C2,13:30,CAR / TAXI,1,CB237XA,WORK,CB41UN,HOME,537132,258314,547629,260523,33331,32961
1023,C2,13:30,CAR / TAXI,1,CB238AQ,WORK,CB28QF,WORK,539254,260472,448209,130271,33151,80749
1024,C2,13:30,CAR / TAXI,1,CB236AZ,HOME,CB23NA,SHOPPING,532329,259413,546128,252023,33284,33111
1025,C2,13:30,CAR / TAXI,1,CB237PF,HOME,CB58PQ,OTHER,540791,258772,547807,259816,33152,32761
1026,C2,13:30,CAR / TAXI,2,CB237DY,HOME,CB12JW,OTHER,538085,256562,546549,255140,13311,32702
1027,C2,13:30,OGV 1,1,SG75LE,WORK,CB13ET,WORK,523773,238684,544477,259244,30271,32753
1028,C2,13:30,CAR / TAXI,1,PE68AB,HOME,CB30EX,WORK,513657,309960,542683,259323,65001,32752
1029,C2,13:30,CAR / TAXI,2,PE292WA,HOME,CB28AF,PERSONAL BUSINESS,525083,269641,545306,256794,32881,33132
1030,C2,13:30,CAR / TAXI,1,IG76DL,HOME,CB28RP,VISIT FRIENDS,544412,194683,546511,255825,60666,32701
1031,C2,13:30,CAR / TAXI,1,CB237PW,HOME,CB30EH,PERSONAL BUSINESS,540516,258707,546120,256352,33152,32701
1032,C2,13:30,CAR / TAXI,2,CB225SY,HOME,CB39AA,PERSONAL BUSINESS,546941,252147,548188,259263,33111,32762
1033,C2,14:00,CAR / TAXI,1,SG85HX,WORK,CB30QD,WORK,533577,243914,549067,255960,33416,32713
1034,C2,14:00,CAR / TAXI,1,CR26JZ,HOME,CB30EX,PERSONAL BUSINESS,531864,163143,542683,259323,70861,32752
1035,C2,14:00,CAR / TAXI,1,SG85QD,HOME,CB30EX,PERSONAL BUSINESS,534803,249855,545176,258019,32947,32772
1036,C2,14:00,LGV,1,N170LL,WORK,CB41NX,WORK,534014,190660,546660,259998,70455,32732
1037,C2,14:00,CAR / TAXI,1,PE196LP,HOME,CB30EX,OTHER,518555,262086,542683,259323,32903,32752
1038,C2,14:00,CAR / TAXI,1,RG265NU,HOME,CB41JU,WORK,457757,162506,545935,259322,80660,32741
1039,C2,14:00,CAR / TAXI,2,CB236GZ,HOME,CB30EX,EDUCATION,532308,259092,550548,256459,33282,32971
1040,C2,14:00,CAR / TAXI,4,CB237PL,EDUCATION,CB30EX,PERSONAL BUSINESS,541046,258900,545091,258327,33152,32772
1041,C2,14:00,CAR / TAXI,2,PE196SD,HOME,CB23BJ,PERSONAL BUSINESS,525824,262642,545576,257887,33232,33131
1042,C2,14:00,CAR / TAXI,2,CB101NS,HOME,CB11PS,SHOPPING,550443,242931,545872,258653,60680,32773
1043,C2,14:00,CAR / TAXI,1,CB235DR,HOME,CB23NA,SHOPPING,531042,259293,545034,258405,33255,32772
1044,C2,14:00,CAR / TAXI,1,CB12JW,WORK,CB30EX,WORK,546184,257248,542683,259323,33132,32752
1045,C2,14:00,CAR / TAXI,1,SG86AE,HOME,CB21TN,WORK,538011,244734,545819,259794,33101,32741
1046,C2,14:00,CAR / TAXI,1,CB224NQ,HOME,CB30EL,OTHER,547618,248040,546538,256597,60307,32712
1047,C2,14:00,CAR / TAXI,4,CB237PJ,WORK,CB30PE,HOME,541175,259031,542216,261741,33152,33141
1048,C2,14:00,CAR / TAXI,2,CB237DU,WORK,CB58HE,SHOPPING,537565,255968,545398,258482,33314,32772
1049,C2,14:00,CAR / TAXI,1,CB237QJ,OTHER,CB30DS,WORK,537410,259607,542683,259323,33332,32752
1050,C2,14:00,CAR / TAXI,1,CB29FT,SHOPPING,CB30EN,HOME,544356,254570,556258,246991,33121,60295
1051,C2,14:00,CAR / TAXI,1,MK92HQ,WORK,CB21AW,WORK,485179,238592,545442,257906,81024,32772
1052,C2,14:00,CAR / TAXI,2,CB237DZ,HOLIDAY HOME,CB30HB,WORK,538185,256015,545894,258829,33317,32773
1053,C2,14:00,LGV,1,CB237EG,HOME,CB43HP,SHOPPING,538628,256043,546184,257248,33317,33132
1054,C2,14:00,CAR / TAXI,3,WC2A2AE,VISIT FRIENDS,CB23NA,VISIT FRIENDS,530778,181130,545034,258405,70021,32772
1055,C2,14:00,CAR / TAXI,3,RM38RP,HOME,CB30EX,OTHER,554131,191383,542683,259323,70976,32752
1056,C2,14:00,CAR / TAXI,1,CB237XH,WORK,CB11PS,WORK,537163,259443,546549,255140,33332,32702
1057,C2,14:00,CAR / TAXI,1,CB245HF,HOME,CB21TN,WORK,540121,269870,544734,258453,33001,32753
1058,C2,14:00,CAR / TAXI,2,CB248RZ,WORK,CB20QQ,WORK,545063,267538,544543,254828,33011,33121
1059,C2,14:00,CAR / TAXI,1,SG86DD,WORK,CB30EX,WORK,537925,243959,542683,259323,33101,32752
